23847 intern Strings occupying 2787752 bytes.
class_loader	classes	bytes	parent_loader	alive?	type
0x00002b445d334d38	1	3080	0x00002b445bfcc7e8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c958f70	1	3080	0x00002b445be4b460	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d61d0	18	157152	0x00002b445be9a300	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b44a6f06638	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f6139b0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f6164d8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6fcfe40	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95e178	1	3080	0x00002b445bfa11d8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2a3b60	1	3080	0x00002b445bee62d0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bffce88	46	249824	0x00002b445bffcf10	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c957148	1	3080	0x00002b445bf6e908	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a7019420	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445de34888	0	0	0x00002b445bf21838	dead	org/kohsuke/stapler/jelly/groovy/GroovyClassLoaderTearOff$2@0x00002b444f8ac078
0x00002b445e41d5a0	1	3064	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c421460	0	0	0x00002b445ba956d0	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bebed48	209	1538344	0x00002b445bebedd0	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c846b28	25	215640	0x00002b445be5c520	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445c9571b0	1	3080	0x00002b445bf6e908	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bfaff48	45	308592	0x00002b445bfaffd0	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c201e60	1	3080	0x00002b445bfaff48	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a7065f88	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445d4ce790	4	16120	0x00002b445bde8bb8	dead	hudson/remoting/RemoteClassLoader@0x00002b444f589b50
0x00002b445bf005a0	25	92944	0x00002b445bf00628	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b44a6f44c78	1	3096	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f682ac8	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95add0	1	1920	0x00002b445be5f190	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6ff0e60	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c844950	8	88208	0x00002b445beba250	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445bf17890	98	808304	0x00002b445bf188d8	dead	hudson/PluginFirstClassLoader@0x00002b444cac9140
0x00002b445d3391b0	1	3080	0x00002b445be5c520	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a701c990	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d3c48	10	100720	0x00002b445bffce88	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445f67b4d0	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445cfb2e50	1	3080	0x00002b445bfc8f20	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a6f47788	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e839150	1	3064	0x00002b445bfeb978	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445d636ab0	1	3104	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95b428	1	3064	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2a66a8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c956858	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c9560c0	10	104976	0x00002b445be3c2b0	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445c8d4bb8	8	85968	0x00002b445befac08	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445befd680	11	104520	0x00002b445befd708	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b44a6f90280	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445ddec8d8	0	0	0x00002b445bf74468	dead	org/kohsuke/stapler/jelly/groovy/GroovyClassLoaderTearOff$2@0x00002b444f8ac078
0x00002b445bfcc870	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445bf21838	41	703512	0x00002b445bf218c0	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445be18f48	41	280776	0x00002b445bc615e8	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445c8450a8	18	158728	0x00002b445bf74a08	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445c959658	1	3080	0x00002b445bf8ec88	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f2cc1e8	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bf449f0	10	61016	0x00002b445bf44a78	dead	java/net/URLClassLoader@0x00002b444b9feea0
0x00002b445bf79b40	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b44a6f97d90	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e7c9890	0	0	0x00002b445bfeb978	dead	hudson/maven/MavenUtil$MaskingClassLoader@0x00002b4450198328
0x00002b44a6f41160	1	3080	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445e2601c8	0	0	0x00002b445beba250	dead	org/kohsuke/stapler/jelly/groovy/GroovyClassLoaderTearOff$2@0x00002b444f8ac078
0x00002b445f299ec0	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c8d6168	16	151248	0x00002b445be61bd8	dead	com/google/inject/internal/BytecodeGen$BridgeClassLoader@0x00002b444d840f18
0x00002b445c958750	1	3080	0x00002b445bfb5cb0	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445ddbac20	1	3064	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445bfb3050	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445bf57020	0	0	0x00002b445bdffee8	dead	hudson/ClassicPluginStrategy$DependencyClassLoader@0x00002b444caccd10
0x00002b445f30e268	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b44a7060a08	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95da28	1	3080	0x00002b445be4d708	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c95e1e0	1	3096	  null  	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445c958fd8	1	3080	0x00002b445bee3a40	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048
0x00002b445f615f80	1	3080	0x00002b445bde8bb8	dead	sun/reflect/DelegatingClassLoader@0x00002b444b8a4048

total = 954	18427	130256336	    N/A    	alive=1, dead=953	    N/A    
